county_fips,State,County,food_access_score,PovertyRate,MedianFamilyIncome,lapop1share,lalowi1share,vehicle_barrier_rate,Pop2010,TractHUNV,state_abbrev,county_label_medicare,BENES_TOTAL_CNT,PQI03_DBTS_AGE_LT_65,PQI05_COPD_ASTHMA_AGE_40_64,PQI07_HYPRTNSN_AGE_LT_65,PQI15_ASTHMA_AGE_LT_40
12035,Florida,Flagler County,0.4033631338555573,11.74,63587.4,69.8475,22.503,0.017447873717505936,4784.8,75.5,FL,Flagler,46286,,,,
12037,Florida,Franklin County,0.39112962600472845,19.9,55462.0,58.51,25.1,0.02509245142663875,2887.25,57.75,FL,Franklin,3575,,,,
12039,Florida,Gadsden County,0.5046530142197742,24.466666666666665,50626.77777777778,79.27333333333334,35.83888888888889,0.04075295921662478,5154.333333333333,222.33333333333334,FL,Gadsden,11441,,,,
12041,Florida,Gilchrist County,0.49279238441889406,15.919999999999998,53036.6,85.22200000000001,31.526,0.01709588086266774,3387.8,63.2,FL,Gilchrist,4766,,,,
12043,Florida,Glades County,0.5633702333095203,14.666666666666666,47957.0,99.98333333333333,39.29333333333333,0.014252656486933066,4294.666666666667,67.0,FL,Glades,2956,,,,
12045,Florida,Gulf County,0.4452394610041515,13.666666666666666,56743.333333333336,76.47333333333334,27.09,0.019808565095167766,5287.666666666667,80.0,FL,Gulf,4371,,,,
12047,Florida,Hamilton County,0.588972108266747,28.899999999999995,41397.666666666664,89.14,51.00333333333333,0.03057414693606103,4933.0,143.33333333333334,FL,Hamilton,3384,,,,
12049,Florida,Hardee County,0.5274050552980883,25.21666666666667,50509.166666666664,81.92,42.089999999999996,0.013923821255535318,4621.833333333333,77.16666666666667,FL,Hardee,4710,,,,
12051,Florida,Hendry County,0.4461456238583974,27.583333333333332,45813.166666666664,61.77,34.589999999999996,0.0255398554195293,6523.333333333333,174.33333333333334,FL,Hendry,7146,,,,
12053,Florida,Hernando County,0.3881332941463963,14.681818181818182,54348.431818181816,62.49181818181818,22.718863636363636,0.019581958485515347,3926.7727272727275,70.52272727272727,FL,Hernando,64869,,,,
12055,Florida,Highlands County,0.4082234948653548,17.856521739130436,46363.260869565216,63.82739130434783,24.82913043478261,0.02244570642043118,4100.478260869565,85.6086956521739,FL,Highlands,37833,,,,
12057,Florida,Hillsborough County,0.296052958711765,13.522466960352423,77067.50220264317,45.84643171806167,13.725770925110131,0.023722519409756823,4043.418502202643,86.4669603524229,FL,Hillsborough,272584,,,,
12059,Florida,Holmes County,0.5609810833897655,25.15,47717.5,89.2325,44.075,0.026833863005094327,4981.75,127.25,FL,Holmes,4855,,,,
12061,Florida,Indian River County,0.31478531379053765,11.50357142857143,72202.17857142857,50.84464285714285,14.818214285714285,0.027376852856536748,4848.107142857143,105.21428571428571,FL,Indian River,62398,,,,
12063,Florida,Jackson County,0.48749506554750616,20.772727272727273,50229.90909090909,78.25909090909092,34.06090909090909,0.028627071696689755,4522.363636363636,127.9090909090909,FL,Jackson,12257,,,,
12065,Florida,Jefferson County,0.47493482876719234,14.233333333333334,60606.666666666664,82.01666666666667,31.546666666666667,0.015469957139999,4920.333333333333,78.33333333333333,FL,Jefferson,4172,,,,
12067,Florida,Lafayette County,0.5362724330618179,15.8,51049.0,87.035,46.055,0.0139327024185068,4435.0,79.5,FL,Lafayette,1592,,,,
12069,Florida,Lake County,0.3967698236916516,14.125,59501.33928571428,65.19267857142857,23.090535714285714,0.029208846142060613,5304.5,122.82142857142857,FL,Lake,122428,,,,
12071,Florida,Lee County,0.31562406600626264,13.300649350649351,70570.65584415584,49.75727272727273,15.308766233766235,0.021497550988931798,3777.038961038961,78.55194805194805,FL,Lee,224623,,,,
12073,Florida,Leon County,0.34076463849235406,17.20392156862745,74188.35294117648,54.88843137254902,15.528039215686274,0.023094219736219508,4333.117647058823,93.2156862745098,FL,Leon,52826,,,,
12075,Florida,Levy County,0.5103790910936007,22.355555555555554,47298.88888888889,79.6588888888889,39.504444444444445,0.026881564657978443,4533.444444444444,94.0,FL,Levy,14032,,,,
12077,Florida,Liberty County,0.5208399162391895,11.5,51714.5,90.965,38.2,0.01227558293490635,4182.5,65.0,FL,Liberty,1562,,,,
12079,Florida,Madison County,0.5205007527025864,27.52,45829.6,79.88,38.227999999999994,0.037786967214249526,3844.8,157.2,FL,Madison,5048,,,,
12081,Florida,Manatee County,0.2836769249636163,10.447692307692307,75349.86153846154,46.481846153846156,10.346,0.020399429886192654,4167.984615384616,75.73846153846154,FL,Manatee,121811,,,,
12083,Florida,Marion County,0.4328331427684327,18.603333333333335,51907.683333333334,68.21883333333334,28.643166666666666,0.024146602559578532,5457.083333333333,114.0,FL,Marion,134760,,,,
12085,Florida,Martin County,0.3048315490377669,11.008823529411766,80857.38235294117,51.001176470588234,12.656764705882352,0.024033700508701173,4303.470588235294,96.61764705882354,FL,Martin,52659,,,,
12086,Florida,Miami-Dade County,0.19006712284097982,13.473856209150327,88848.67320261437,22.190980392156863,6.650522875816994,0.021752218283194163,5293.862745098039,101.38562091503267,FL,Miami-Dade,519469,,,,
12087,Florida,Monroe County,0.33308830010043394,11.232000000000001,79134.84,57.28,14.6236,0.02484711900877376,2575.96,59.28,FL,Monroe,19191,,,,
12089,Florida,Nassau County,0.4107105840198056,9.333333333333334,85993.41666666667,79.07166666666667,18.220000000000002,0.016601782266287318,6109.5,103.91666666666667,FL,Nassau,28165,,,,
12091,Florida,Okaloosa County,0.3019412503285321,11.43,76261.625,49.245999999999995,13.00925,0.02169331279247254,4435.725,95.3,FL,Okaloosa,46486,,,,
12093,Florida,Okeechobee County,0.49521770551466715,23.063636363636363,46714.545454545456,76.11727272727272,38.47727272727273,0.014782423499900782,3636.0,51.54545454545455,FL,Okeechobee,9632,,,,
12095,Florida,Orange County,0.2502614030404358,15.447222222222223,71167.84722222222,33.168125,10.81048611111111,0.02213580045062137,6232.3125,124.91666666666667,FL,Orange,219597,,,,
12097,Florida,Osceola County,0.3343177797814024,15.940540540540539,60182.21621621621,50.658648648648644,17.964864864864865,0.016560112752247245,6715.189189189189,123.24324324324324,FL,Osceola,72419,,,,
12099,Florida,Palm Beach County,0.2166096349912534,10.652020202020202,94459.11111111111,31.584343434343435,7.3397979797979795,0.020728209813166018,4169.772727272727,73.45454545454545,FL,Palm Beach,368151,,,,
12101,Florida,Pasco County,0.3413811791974813,14.288888888888888,62448.666666666664,54.09384615384615,17.234273504273506,0.024187923294183577,3568.162393162393,78.17094017094017,FL,Pasco,152233,,,,
12103,Florida,Pinellas County,0.2279662960262105,12.62013422818792,76153.43624161073,30.500939597315437,8.1648322147651,0.03206824570045733,3826.6644295302012,120.49664429530202,FL,Pinellas,271325,,,,
12105,Florida,Polk County,0.39861706102004524,16.44736842105263,57769.796992481206,63.84127819548872,24.025864661654136,0.021334991776147956,4071.8496240601503,80.48872180451127,FL,Polk,180949,,,,
12107,Florida,Putnam County,0.5238886775273953,24.475,45630.6875,81.16375,40.724375,0.028207212932219918,4647.75,130.25,FL,Putnam,22024,,,,
12109,Florida,St. Johns County,0.32142641156243174,9.73076923076923,97281.76923076923,58.739230769230765,12.76897435897436,0.013520143611902227,4872.794871794872,57.56410256410256,FL,St. Johns,73732,,,,
12111,Florida,St. Lucie County,0.3493826716256884,16.8,55878.307692307695,53.525128205128205,18.032307692307693,0.025896934926097615,6672.615384615385,124.33333333333333,FL,St. Lucie,96672,,,,
12113,Florida,Santa Rosa County,0.3581407273289927,10.056000000000001,73573.6,63.4684,16.6928,0.01301676200153922,6054.88,76.36,FL,Santa Rosa,42351,,,,
12115,Florida,Sarasota County,0.2304863277933657,9.070370370370371,79447.71604938271,34.62518518518518,7.333333333333333,0.02316842654295941,4191.62962962963,92.41975308641975,FL,Sarasota,166143,,,,
12117,Florida,Seminole County,0.24363014542189904,11.245588235294118,82329.45588235294,37.20102941176471,8.171176470588236,0.015023281526007973,5332.970588235294,66.8970588235294,FL,Seminole,91235,,,,
12119,Florida,Sumter County,0.40886529004599914,13.5875,56174.8125,67.408125,24.62875,0.03025222322344085,5308.9375,110.375,FL,Sumter,86494,,,,
12121,Florida,Suwannee County,0.5158140845621692,18.042857142857144,50976.42857142857,86.31428571428572,36.75285714285714,0.022269173264983514,5935.857142857143,124.85714285714286,FL,Suwannee,12594,,,,
12123,Florida,Taylor County,0.5026127682789736,19.025,47110.25,82.8575,34.935,0.0222438733917068,5642.5,126.25,FL,Taylor,5492,,,,
12125,Florida,Union County,0.5468482926060266,21.96666666666667,49199.0,90.61,40.18333333333333,0.013207091269225,5178.333333333333,68.0,FL,Union,2541,,,,
12127,Florida,Volusia County,0.3117699913361715,14.977450980392158,60799.64705882353,46.58166666666666,14.990392156862745,0.026548653591915484,4531.362745098039,110.79411764705883,FL,Volusia,171051,,,,
12129,Florida,Wakulla County,0.47567606743047075,12.450000000000001,68856.0,87.96000000000001,26.622500000000002,0.011533892829579924,7694.0,87.0,FL,Wakulla,7675,,,,
12131,Florida,Walton County,0.47881142656399495,16.527272727272727,64798.27272727273,83.19181818181818,29.65909090909091,0.02658356161454586,5003.909090909091,136.9090909090909,FL,Walton,19520,,,,
12133,Florida,Washington County,0.51075130151992,20.928571428571427,52594.857142857145,82.53428571428572,37.99,0.021373675034668988,3556.5714285714284,67.14285714285714,FL,Washington,6154,,,,
13001,Georgia,Appling County,0.5243598593086314,21.759999999999998,50496.6,86.076,36.986000000000004,0.029770835532087436,3647.2,118.0,GA,Appling,4227,,,,
13003,Georgia,Atkinson County,0.6177361708607152,32.4,39476.666666666664,93.09666666666668,54.01666666666667,0.026697038169168463,2791.6666666666665,73.33333333333333,GA,Atkinson,1488,,,,
13005,Georgia,Bacon County,0.5202627195350764,27.166666666666668,45423.666666666664,80.83333333333333,38.26333333333333,0.0168954800790542,3698.6666666666665,67.66666666666667,GA,Bacon,2294,,,,
13007,Georgia,Baker County,0.5911525144431629,19.1,51368.5,99.45,46.845,0.033421698751023,1725.5,58.0,GA,Baker,758,,,,
13009,Georgia,Baldwin County,0.463818944236273,25.825,49429.125,68.085,34.2625,0.03492635645362595,4825.75,143.625,GA,Baldwin,9814,,,,
13011,Georgia,Banks County,0.5713889368156493,13.575,54591.25,99.7475,44.457499999999996,0.0179487239511602,4598.75,84.75,GA,Banks,4215,,,,
13013,Georgia,Barrow County,0.40043754556705413,12.705555555555556,63786.555555555555,69.2188888888889,21.715555555555554,0.013575594613175238,3853.722222222222,46.77777777777778,GA,Barrow,15811,,,,
13015,Georgia,Bartow County,0.47382499587664045,13.706666666666667,62517.4,83.08533333333334,30.391333333333332,0.01497585976945672,6677.133333333333,103.66666666666667,GA,Bartow,21550,,,,
13017,Georgia,Ben Hill County,0.48444976567093256,28.76,45480.2,72.224,32.63,0.053762209056253396,3526.8,208.0,GA,Ben Hill,4091,,,,
13019,Georgia,Berrien County,0.5148365084652201,25.616666666666664,46669.666666666664,78.79166666666667,39.105,0.03828291093284262,3214.3333333333335,122.0,GA,Berrien,4173,,,,
13021,Georgia,Bibb County,0.34320723180717605,29.275,51956.4,42.773250000000004,18.701249999999998,0.046600588471328766,3668.525,150.425,GA,Bibb,33881,,,,
13023,Georgia,Bleckley County,0.5130890930656101,22.96666666666667,51927.666666666664,80.32000000000001,40.199999999999996,0.02195426519042897,4354.333333333333,88.0,GA,Bleckley,2817,,,,
13025,Georgia,Brantley County,0.5767976139505583,24.03333333333333,48297.666666666664,91.51333333333332,48.95333333333334,0.012593047529883267,6137.0,81.66666666666667,GA,Brantley,3873,,,,
13027,Georgia,Brooks County,0.49577696279977024,26.26,46723.6,74.806,37.302,0.02633245073039352,3248.6,80.4,GA,Brooks,4264,,,,
13029,Georgia,Bryan County,0.4240208525497988,14.950000000000001,76253.66666666667,75.66833333333334,21.796666666666667,0.0224797473747867,5038.833333333333,104.33333333333333,GA,Bryan,7398,,,,
13031,Georgia,Bulloch County,0.4229828274724223,31.516666666666666,49769.666666666664,59.854166666666664,25.860833333333332,0.022136228139891023,5851.416666666667,119.75,GA,Bulloch,12333,,,,
13033,Georgia,Burke County,0.48384311704810384,23.8,45676.166666666664,74.56833333333333,34.47666666666667,0.030508068219102402,3886.0,120.5,GA,Burke,5332,,,,
13035,Georgia,Butts County,0.5012906373425079,23.933333333333334,50767.666666666664,82.85000000000001,31.12,0.0225321633655009,7885.0,179.66666666666666,GA,Butts,5523,,,,
13037,Georgia,Calhoun County,0.5315715092348177,26.0,37916.0,78.145,45.435,0.0285779187330713,3347.0,98.0,GA,Calhoun,1310,,,,
13039,Georgia,Camden County,0.4451284381787898,12.38,66435.3,80.002,24.977,0.01597926841608445,5051.3,90.2,GA,Camden,10957,,,,
13043,Georgia,Candler County,0.5363467954172498,32.43333333333333,38412.0,77.25333333333333,43.48,0.029582105453239933,3666.0,125.0,GA,Candler,2517,,,,
13045,Georgia,Carroll County,0.4607696237107976,19.905882352941177,60702.17647058824,75.75294117647059,29.74529411764706,0.022083974619745612,6501.588235294118,128.52941176470588,GA,Carroll,24319,,,,
13047,Georgia,Catoosa County,0.3806981807940181,9.60909090909091,67280.18181818182,68.65636363636364,17.78090909090909,0.012887757391745464,5812.909090909091,79.81818181818181,GA,Catoosa,14971,,,,
13049,Georgia,Charlton County,0.4887030124662146,21.55,55700.0,80.14,32.735,0.0196049803576703,6085.5,163.5,GA,Charlton,2410,,,,
13051,Georgia,Chatham County,0.3212475081012808,18.586000000000002,63115.86,46.111000000000004,16.2572,0.03711514334085435,4345.62,122.3,GA,Chatham,57307,,,,
13053,Georgia,Chattahoochee County,0.5761653904398295,14.75,50400.25,100.0,44.595,0.014512044927166625,2765.75,37.25,GA,Chattahoochee,709,,,,
13055,Georgia,Chattooga County,0.46227307997611017,19.783333333333335,46825.333333333336,72.73166666666667,32.571666666666665,0.0188083466416754,4335.833333333333,87.66666666666667,GA,Chattooga,6290,,,,
13057,Georgia,Cherokee County,0.330634585096338,8.975,89137.58333333333,61.89416666666667,11.440833333333332,0.012052155666926119,8415.708333333334,92.125,GA,Cherokee,52529,,,,
13059,Georgia,Clarke County,0.3769045857951582,30.34,57194.44,47.9912,25.113200000000003,0.040313643560847184,3961.12,150.72,GA,Clarke,19248,,,,
13061,Georgia,Clay County,0.4866985918260822,41.1,27500.0,60.29,37.19,0.0559220860823122,3183.0,178.0,GA,Clay,852,,,,
13063,Georgia,Clayton County,0.3168207791079703,20.375555555555554,50754.555555555555,42.05533333333334,17.373777777777775,0.025925229084228313,5534.555555555556,133.82222222222222,GA,Clayton,40310,,,,
13065,Georgia,Clinch County,0.47892047023651546,42.599999999999994,36312.5,58.655,37.455,0.041279379342844896,3399.0,106.5,GA,Clinch,1548,,,,
13067,Georgia,Cobb County,0.24593731646084036,9.492792792792793,96608.94594594595,40.465405405405406,8.248198198198198,0.014876723453497814,5864.306306306306,84.28828828828829,GA,Cobb,119856,,,,
13069,Georgia,Coffee County,0.48617100208946007,22.27777777777778,44891.11111111111,75.56888888888889,35.07888888888888,0.030729098629182643,4706.222222222223,148.55555555555554,GA,Coffee,7868,,,,
13071,Georgia,Colquitt County,0.46573454411363013,26.68,42519.4,68.587,32.631,0.03364073777666192,4549.8,144.4,GA,Colquitt,9366,,,,
13073,Georgia,Columbia County,0.28133989696915307,9.58,86591.7,48.352,9.924,0.010214497830962701,6202.65,57.25,GA,Columbia,28940,,,,
13075,Georgia,Cook County,0.5030022209305979,23.775,46144.75,78.35249999999999,36.97,0.029146799896603903,4303.0,129.5,GA,Cook,3753,,,,
13077,Georgia,Coweta County,0.41108013427514656,9.85,82578.0,78.6315,18.106,0.015143540776267811,6365.85,110.35,GA,Coweta,28816,,,,
13079,Georgia,Crawford County,0.5854286021505636,19.833333333333332,49811.0,100.0,43.629999999999995,0.023005454088691434,4210.0,92.66666666666667,GA,Crawford,2859,,,,
13081,Georgia,Crisp County,0.4317646985049384,27.933333333333334,43343.333333333336,60.23333333333333,29.544999999999998,0.0400052098993285,3906.5,172.83333333333334,GA,Crisp,4769,,,,
13083,Georgia,Dade County,0.4637156282897268,15.275,60694.5,80.5975,27.735,0.024903860784555677,4158.25,105.0,GA,Dade,4039,,,,
13085,Georgia,Dawson County,0.4209794320410944,8.633333333333333,79855.0,79.82333333333334,21.293333333333333,0.0080857321304781,7443.333333333333,61.0,GA,Dawson,6749,,,,
13087,Georgia,Decatur County,0.47897720536589344,24.785714285714285,51951.142857142855,74.36142857142856,33.07857142857143,0.030353949679985597,3977.4285714285716,129.85714285714286,GA,Decatur,6241,,,,
13089,Georgia,DeKalb County,0.25973633869593743,16.412371134020617,77896.27835051547,34.70556701030928,12.078969072164949,0.033109822316159186,5260.237113402062,167.05154639175257,GA,DeKalb,118403,,,,
13091,Georgia,Dodge County,0.5114345213936694,24.916666666666668,45020.333333333336,79.33666666666666,37.901666666666664,0.028229803094770602,3632.6666666666665,113.16666666666667,GA,Dodge,4542,,,,
13093,Georgia,Dooly County,0.49133780690771073,25.3,44035.333333333336,72.73333333333333,38.199999999999996,0.035503541990112936,4972.666666666667,167.0,GA,Dooly,2301,,,,
13095,Georgia,Dougherty County,0.47501548723628667,31.0,45526.2962962963,65.71000000000001,36.373333333333335,0.049316622845904975,3502.4074074074074,169.14814814814815,GA,Dougherty,18695,,,,
13097,Georgia,Douglas County,0.35708446511325087,13.044999999999998,72506.0,59.89149999999999,18.5295,0.015297296886554729,6620.15,103.3,GA,Douglas,23504,,,,
13099,Georgia,Early County,0.4982253847263733,27.52,42020.0,73.598,37.802,0.03282025784141536,2201.6,71.6,GA,Early,2525,,,,
13101,Georgia,Echols County,0.595869025803943,25.1,48699.5,100.0,44.14,0.01030888303615575,2017.0,20.5,GA,Echols,586,,,,
13103,Georgia,Effingham County,0.45972290947767647,9.03,74792.6,88.87,22.828,0.010259278916195779,5225.0,55.2,GA,Effingham,11528,,,,
13105,Georgia,Elbert County,0.5523808264228887,19.18,46315.2,90.99199999999999,42.378,0.0335448552362664,4033.2,133.6,GA,Elbert,5574,,,,
13107,Georgia,Emanuel County,0.5206504590128082,27.46666666666667,43144.666666666664,78.83666666666666,39.303333333333335,0.03833604960030943,3766.3333333333335,142.5,GA,Emanuel,5303,,,,
13109,Georgia,Evans County,0.4699505058342562,27.166666666666668,49365.333333333336,71.98,31.040000000000003,0.021481010848005768,3666.6666666666665,83.66666666666667,GA,Evans,2370,,,,
13111,Georgia,Fannin County,0.487399358320988,12.959999999999999,60281.8,87.724,29.292,0.019930413978680738,4736.4,94.8,GA,Fannin,9209,,,,
13113,Georgia,Fayette County,0.30876045209509617,5.665,105396.8,60.548500000000004,10.0095,0.01009464981568952,5328.35,51.75,GA,Fayette,28129,,,,
13115,Georgia,Floyd County,0.4192928897429157,20.04,56868.4,65.2025,26.317500000000003,0.03796839409235342,4815.85,151.3,GA,Floyd,22373,,,,
13117,Georgia,Forsyth County,0.34053666641737423,6.211363636363637,109758.93181818182,69.2025,10.976363636363637,0.007992682856533801,3884.909090909091,29.40909090909091,GA,Forsyth,36360,,,,
13119,Georgia,Franklin County,0.490849281204235,24.54,52257.2,76.952,34.812,0.023674184741283,4416.8,108.8,GA,Franklin,6009,,,,
13121,Georgia,Fulton County,0.27309369304262465,17.22313432835821,92334.00746268657,37.725223880597014,13.56007462686567,0.054652932268514996,5130.94776119403,214.13432835820896,GA,Fulton,156103,,,,
13123,Georgia,Gilmer County,0.5178866044231984,14.74,59140.2,92.37,33.25,0.0205689517279345,5658.4,123.2,GA,Gilmer,9849,,,,
13125,Georgia,Glascock County,0.561484673504589,18.3,52000.0,100.0,35.85,0.0220635950681375,3082.0,68.0,GA,Glascock,685,,,,
13127,Georgia,Glynn County,0.3059845360138715,17.779999999999998,68761.46666666666,45.04,13.718666666666667,0.02947296594862566,5308.4,146.73333333333332,GA,Glynn,21646,,,,
13129,Georgia,Gordon County,0.4360848685965853,19.544444444444444,51424.11111111111,69.1711111111111,27.794444444444444,0.024117766385303645,6131.777777777777,147.11111111111111,GA,Gordon,12103,,,,
13131,Georgia,Grady County,0.4814543149394325,21.25,52788.666666666664,78.78833333333334,31.511666666666667,0.019792693743765685,4168.5,86.33333333333333,GA,Grady,5781,,,,
13133,Georgia,Greene County,0.5289099325125542,20.485714285714288,66480.14285714286,90.37285714285714,36.357142857142854,0.030667204429530755,2284.8571428571427,77.71428571428571,GA,Greene,7284,,,,
13135,Georgia,Gwinnett County,0.25600848108461766,10.87319587628866,80067.61855670103,39.31865979381443,10.248556701030928,0.011704270667878972,7392.680412371134,76.51546391752578,GA,Gwinnett,127076,,,,
13137,Georgia,Habersham County,0.4601761202876894,13.5375,59522.625,80.55875,28.0125,0.017585513900673352,5380.125,102.125,GA,Habersham,11123,,,,
13139,Georgia,Hall County,0.37206964132383874,12.82121212121212,70866.72727272728,63.35484848484849,19.486060606060605,0.016717444656909733,4922.424242424242,79.57575757575758,GA,Hall,40695,,,,
13141,Georgia,Hancock County,0.5312244575871201,21.85,45059.5,85.875,39.075,0.028860031023371452,4714.5,166.0,GA,Hancock,2489,,,,
13143,Georgia,Haralson County,0.47092271084980997,15.9,53230.2,78.83,31.76,0.0172574256445779,5756.0,103.8,GA,Haralson,6785,,,,
13145,Georgia,Harris County,0.447975999616145,8.18,84028.0,88.688,20.436,0.013133206385245722,6404.8,71.4,GA,Harris,8340,,,,
13147,Georgia,Hart County,0.5288993823833492,17.64,53429.2,88.64,39.67,0.017634621165138344,5042.6,107.0,GA,Hart,7353,,,,
13149,Georgia,Heard County,0.5228937036522542,15.0,59103.666666666664,93.71666666666665,33.23,0.019278627594890834,3944.6666666666665,81.66666666666667,GA,Heard,2483,,,,
13151,Georgia,Henry County,0.37199156601048394,10.62,76130.6,67.984,16.162,0.008321308192616039,8156.88,66.04,GA,Henry,40581,,,,
13153,Georgia,Houston County,0.3406525029899752,17.643478260869564,63564.913043478264,52.46869565217391,16.870869565217394,0.02146838845770447,6082.608695652174,113.08695652173913,GA,Houston,29756,,,,
13155,Georgia,Irwin County,0.5023329265643359,24.450000000000003,48518.5,80.115,34.57,0.021667881503443252,4769.0,132.0,GA,Irwin,2054,,,,
13157,Georgia,Jackson County,0.4748830080739413,11.2,70888.45454545454,88.16090909090909,27.01090909090909,0.01720913957513419,5498.636363636364,92.36363636363636,GA,Jackson,17235,,,,
13159,Georgia,Jasper County,0.5548814402855954,18.533333333333335,49814.666666666664,93.78000000000002,41.54,0.017420465136766834,4633.333333333333,97.0,GA,Jasper,3532,,,,
13161,Georgia,Jeff Davis County,0.5278605954338266,19.566666666666666,44502.666666666664,83.65333333333332,42.75666666666666,0.024769517872748434,5022.666666666667,157.66666666666666,GA,Jeff Davis,2978,,,,
13163,Georgia,Jefferson County,0.44039963284406963,23.925,46320.0,65.0075,29.95,0.04102580634108498,4232.5,186.25,GA,Jefferson,4126,,,,
13165,Georgia,Jenkins County,0.5071500044265833,27.6,44124.0,74.8,39.43,0.04123401350093135,4170.0,191.0,GA,Jenkins,1925,,,,
13167,Georgia,Johnson County,0.5297739437681207,21.333333333333332,51001.333333333336,88.54666666666667,35.99666666666666,0.032121029802395264,3326.6666666666665,126.66666666666667,GA,Johnson,2074,,,,
13169,Georgia,Jones County,0.4852099930008567,14.316666666666668,69396.66666666667,88.08999999999999,28.588333333333335,0.015104190891940317,4778.166666666667,84.66666666666667,GA,Jones,6080,,,,
13171,Georgia,Lamar County,0.4179727134738929,20.933333333333334,55785.0,66.39666666666666,24.013333333333332,0.025520528960620865,6105.666666666667,131.66666666666666,GA,Lamar,4592,,,,
13173,Georgia,Lanier County,0.5014404922775576,23.65,46863.0,79.825,34.81,0.024681036092823398,5039.0,170.5,GA,Lanier,1816,,,,
13175,Georgia,Laurens County,0.4791078929317833,26.753846153846155,48378.92307692308,71.56384615384616,34.86615384615384,0.030119743636846743,3725.6923076923076,103.0,GA,Laurens,11661,,,,
13177,Georgia,Lee County,0.3986083896979577,15.219999999999999,75143.2,69.522,20.18,0.0173239538048338,5659.6,69.8,GA,Lee,5798,,,,
13179,Georgia,Liberty County,0.4537000153982441,16.93076923076923,49912.846153846156,70.99076923076923,34.14846153846154,0.022030303684960475,4561.692307692308,101.61538461538461,GA,Liberty,9338,,,,
13181,Georgia,Lincoln County,0.4877824914418657,19.25,61414.5,80.36500000000001,34.525000000000006,0.0240261173384552,3998.0,93.0,GA,Lincoln,2431,,,,
13183,Georgia,Long County,0.499586637753492,20.9,61889.0,83.745,33.760000000000005,0.015986039453522,7232.0,110.5,GA,Long,2205,,,,
13185,Georgia,Lowndes County,0.3781811273326261,23.886363636363637,60228.90909090909,55.193636363636365,22.12181818181818,0.02620127128400945,4549.681818181818,116.77272727272727,GA,Lowndes,21454,,,,
13187,Georgia,Lumpkin County,0.5032288747677437,17.125,56702.25,88.065,31.5675,0.01333856407031395,7491.5,94.75,GA,Lumpkin,7718,,,,
13189,Georgia,McDuffie County,0.45249467302285334,22.5,52243.2,71.296,28.137999999999998,0.04077724796938806,4375.0,173.8,GA,McDuffie,5452,,,,
13191,Georgia,McIntosh County,0.45991805878834285,20.0,62398.666666666664,77.19,27.816666666666666,0.0189518577530534,4777.666666666667,89.33333333333333,GA,McIntosh,3724,,,,
13193,Georgia,Macon County,0.45786930367958334,25.425,41144.25,66.495,32.195,0.05062571530758785,3685.0,168.5,GA,Macon,2780,,,,
13195,Georgia,Madison County,0.5350967811584607,17.816666666666666,61012.833333333336,93.21666666666665,37.221666666666664,0.011810414219888099,4686.666666666667,55.333333333333336,GA,Madison,7252,,,,
13197,Georgia,Marion County,0.5291870916967863,21.05,51295.5,88.295,36.795,0.02506577086684015,4371.0,107.5,GA,Marion,1834,,,,
13199,Georgia,Meriwether County,0.4877375514857085,22.225,46616.25,75.6375,35.2375,0.042285612707868875,5498.0,225.5,GA,Meriwether,5890,,,,
13201,Georgia,Miller County,0.4491615575134163,23.900000000000002,50769.333333333336,69.75666666666667,28.243333333333336,0.029900794561646432,2041.6666666666667,58.666666666666664,GA,Miller,1531,,,,
13205,Georgia,Mitchell County,0.44225821883996,25.56,39611.8,62.16600000000001,31.910000000000004,0.04644928417139688,4699.6,185.8,GA,Mitchell,4874,,,,
13207,Georgia,Monroe County,0.4809490249204333,14.52,70228.6,86.666,28.692,0.01769090537074964,5284.8,96.2,GA,Monroe,6855,,,,
13209,Georgia,Montgomery County,0.5094642733141509,19.166666666666668,53681.333333333336,87.22666666666667,32.85,0.017191408786728663,3041.0,69.66666666666667,GA,Montgomery,1889,,,,
13211,Georgia,Morgan County,0.48878048635847654,10.9,71090.4,93.938,24.978,0.01416521231477862,3573.6,63.2,GA,Morgan,5297,,,,
13213,Georgia,Murray County,0.4985146252957555,16.125,51076.875,83.69125,35.49625,0.01544108618936685,4953.5,72.25,GA,Murray,8451,,,,
13215,Georgia,Muscogee County,0.2746613786880974,24.994871794871795,54349.38461538462,30.949743589743587,11.627692307692309,0.049562463375906696,3889.025641025641,142.69230769230768,GA,Muscogee,39127,,,,
13217,Georgia,Newton County,0.44006952298453117,18.9,61387.46153846154,72.8623076923077,26.653076923076924,0.019405419657268004,7689.076923076923,152.84615384615384,GA,Newton,21618,,,,
13219,Georgia,Oconee County,0.41263093501570514,6.25,98670.5,86.45333333333333,13.729999999999999,0.008914149138783084,5468.0,49.666666666666664,GA,Oconee,8108,,,,
13221,Georgia,Oglethorpe County,0.5563325348442218,15.8,55420.25,97.865,39.8525,0.012163385103698474,3724.75,51.0,GA,Oglethorpe,3699,,,,
13223,Georgia,Paulding County,0.3841167298721051,9.189473684210526,74973.68421052632,69.77157894736843,19.376842105263158,0.008855118159178915,7490.736842105263,65.21052631578948,GA,Paulding,26086,,,,
13225,Georgia,Peach County,0.4613290404419496,21.383333333333336,53879.333333333336,73.00333333333333,30.605,0.0372546131759836,4615.833333333333,175.66666666666666,GA,Peach,6609,,,,
